,precio_compra,precio_compra_por_m2,cee,balcon,armarios_empotrados,jardin,zonas_verdes,estacionamiento,pileta,trastero,terraza,tipo_inmueble,accesible,exterior,bajo,necesita_reforma,habitaciones,ubicacion,annio_construccion,piso,metros_cuadrados,bannos,zona,latitud,longitud
17061,350000,4375,en trámite,False,True,False,False,False,False,False,False,HouseType 1: Pisos,False,False,False,False,3,"Prosperidad, Madrid",1969.0,2,80.0,2.0,este,40.443946,-3.6701659
17062,415000,5188,en trámite,False,True,False,False,False,False,False,True,HouseType 5: Áticos,True,False,False,False,2,"Prosperidad, Madrid",1975.0,6,80.0,1.0,este,40.443946,-3.6701659
17063,310000,3875,en trámite,False,True,False,False,False,False,False,False,HouseType 1: Pisos,True,False,False,True,3,"Prosperidad, Madrid",1964.0,3,80.0,1.0,este,40.443946,-3.6701659
17064,380000,4750,E,False,True,False,False,True,False,False,True,HouseType 1: Pisos,False,False,False,True,3,"Prosperidad, Madrid",1961.0,7,80.0,1.0,este,40.443946,-3.6701659
17065,470000,3852,G,False,True,False,False,False,False,False,True,HouseType 1: Pisos,True,False,False,False,3,"Prosperidad, Madrid",1970.0,1,122.0,2.0,este,40.443946,-3.6701659
17066,470000,3852,G,False,True,False,False,False,False,False,True,HouseType 1: Pisos,False,False,False,False,3,"Prosperidad, Madrid",1973.0,1,122.0,2.0,este,40.443946,-3.6701659
17067,299000,3833,en trámite,False,False,False,False,False,False,False,False,HouseType 1: Pisos,False,False,False,False,2,"Prosperidad, Madrid",1940.0,3,78.0,1.0,este,40.443946,-3.6701659
17068,255000,3269,G,False,False,False,False,False,False,False,False,HouseType 1: Pisos,False,False,True,True,3,"Prosperidad, Madrid",1964.0,Sótano interior,78.0,1.0,este,40.443946,-3.6701659
17069,449000,4359,en trámite,True,True,False,True,False,False,False,True,HouseType 1: Pisos,False,False,False,False,2,"Prosperidad, Madrid",1969.0,4,103.0,2.0,este,40.443946,-3.6701659
17070,449000,4359,en trámite,False,True,False,True,False,False,False,True,HouseType 1: Pisos,False,False,False,False,2,"Prosperidad, Madrid",1968.0,4,103.0,2.0,este,40.443946,-3.6701659
17071,339000,3139,en trámite,False,True,False,False,False,False,False,True,HouseType 1: Pisos,False,False,False,False,3,"Prosperidad, Madrid",1969.0,2,108.0,2.0,este,40.443946,-3.6701659
17072,450000,4167,E,False,False,False,False,False,False,False,True,HouseType 1: Pisos,False,False,False,False,2,"Prosperidad, Madrid",1970.0,7,108.0,1.0,este,40.443946,-3.6701659
17073,675000,6250,en trámite,False,True,False,True,False,False,True,False,HouseType 1: Pisos,False,False,False,True,2,"Prosperidad, Madrid",1950.0,2,108.0,2.0,este,40.443946,-3.6701659
17074,349000,3231,en trámite,False,True,False,False,False,True,False,False,HouseType 1: Pisos,False,True,False,False,3,"Prosperidad, Madrid",1969.0,Entreplanta exterior,108.0,2.0,este,40.443946,-3.6701659
17075,175000,2966,no indicado,False,False,False,False,False,False,False,True,HouseType 1: Pisos,False,False,False,False,2,"Prosperidad, Madrid",1970.0,3,59.0,1.0,este,40.443946,-3.6701659
17076,285000,4831,en trámite,False,True,False,False,False,False,False,False,HouseType 1: Pisos,False,False,False,False,1,"Prosperidad, Madrid",1970.0,1,59.0,1.0,este,40.443946,-3.6701659
17077,262500,4526,en trámite,False,False,False,False,False,False,False,True,HouseType 5: Áticos,False,False,False,False,1,"Prosperidad, Madrid",1969.0,3,58.0,1.0,este,40.443946,-3.6701659
17078,262500,4526,G,False,False,False,False,False,False,False,True,HouseType 1: Pisos,False,False,False,False,1,"Prosperidad, Madrid",1988.0,3,58.0,1.0,este,40.443946,-3.6701659
17079,262500,4526,no indicado,False,False,False,False,False,False,False,True,HouseType 1: Pisos,False,False,False,False,1,"Prosperidad, Madrid",1988.0,3,58.0,1.0,este,40.443946,-3.6701659
17080,262500,4526,en trámite,False,False,False,False,False,False,False,False,HouseType 1: Pisos,False,False,True,False,1,"Prosperidad, Madrid",1969.0,Sótano interior,58.0,1.0,este,40.443946,-3.6701659
17081,262500,4526,G,False,False,False,False,False,False,False,False,HouseType 1: Pisos,False,False,True,False,1,"Prosperidad, Madrid",1969.0,Sótano interior,58.0,1.0,este,40.443946,-3.6701659
17082,262500,4526,E,False,False,False,False,False,False,False,False,HouseType 1: Pisos,False,False,False,False,2,"Prosperidad, Madrid",1988.0,3,58.0,1.0,este,40.443946,-3.6701659
17083,262500,4526,en trámite,False,False,False,False,False,False,False,False,HouseType 1: Pisos,False,False,False,False,1,"Prosperidad, Madrid",1969.0,3,58.0,1.0,este,40.443946,-3.6701659
17084,262500,4526,en trámite,False,False,False,False,False,False,False,False,HouseType 1: Pisos,False,False,False,False,1,"Prosperidad, Madrid",1969.0,3,58.0,1.0,este,40.443946,-3.6701659
17085,330000,4177,B,True,True,False,False,False,False,False,True,HouseType 1: Pisos,True,False,False,True,2,"Prosperidad, Madrid",1963.0,4,79.0,2.0,este,40.443946,-3.6701659
17086,330000,4177,en trámite,False,False,False,False,False,False,False,False,HouseType 1: Pisos,True,False,False,True,3,"Prosperidad, Madrid",1963.0,4,79.0,1.0,este,40.443946,-3.6701659
17087,330000,4177,en trámite,True,False,False,False,False,False,False,True,HouseType 1: Pisos,True,False,False,True,3,"Prosperidad, Madrid",1963.0,4,79.0,1.0,este,40.443946,-3.6701659
17088,406000,5139,no indicado,False,True,False,False,False,False,False,False,HouseType 1: Pisos,False,False,False,False,3,"Prosperidad, Madrid",1969.0,3,79.0,1.0,este,40.443946,-3.6701659
17089,287000,3633,E,True,False,False,False,False,False,False,False,HouseType 1: Pisos,True,False,False,False,2,"Prosperidad, Madrid",1952.0,3,79.0,1.0,este,40.443946,-3.6701659
17090,330000,4177,en trámite,False,False,False,False,False,False,False,False,HouseType 1: Pisos,True,False,False,True,3,"Prosperidad, Madrid",1963.0,4,79.0,1.0,este,40.443946,-3.6701659
17091,414520,4145,en trámite,True,True,False,False,False,False,False,True,HouseType 1: Pisos,False,False,False,True,4,"Prosperidad, Madrid",1964.0,6,100.0,2.0,este,40.443946,-3.6701659
17092,575000,5750,no indicado,True,False,False,False,False,False,True,False,HouseType 1: Pisos,False,False,False,False,2,"Prosperidad, Madrid",1969.0,3,100.0,2.0,este,40.443946,-3.6701659
17093,385000,3850,en trámite,False,True,False,False,False,False,False,False,HouseType 1: Pisos,False,False,False,False,2,"Prosperidad, Madrid",1969.0,3,100.0,1.0,este,40.443946,-3.6701659
17094,365000,3650,no indicado,False,False,False,False,False,False,False,False,HouseType 1: Pisos,True,False,False,True,4,"Prosperidad, Madrid",1964.0,4,100.0,2.0,este,40.443946,-3.6701659
17095,530000,5300,en trámite,False,True,False,False,False,False,False,True,HouseType 1: Pisos,True,False,False,False,3,"Prosperidad, Madrid",1969.0,7,100.0,2.0,este,40.443946,-3.6701659
17096,420000,4200,en trámite,True,True,False,False,False,False,True,True,HouseType 1: Pisos,False,False,False,False,3,"Prosperidad, Madrid",1969.0,6,100.0,2.0,este,40.443946,-3.6701659
17097,399000,3990,E,True,True,False,False,True,False,False,True,HouseType 5: Áticos,False,False,False,False,1,"Prosperidad, Madrid",1969.0,3,100.0,2.0,este,40.443946,-3.6701659
17098,399000,3990,en trámite,False,True,False,False,False,False,True,True,HouseType 1: Pisos,True,False,False,False,1,"Prosperidad, Madrid",1969.0,3,100.0,2.0,este,40.443946,-3.6701659
17099,525000,5250,A,True,True,False,True,False,False,False,False,HouseType 1: Pisos,True,False,False,False,3,"Prosperidad, Madrid",1969.0,7,100.0,2.0,este,40.443946,-3.6701659
17100,551000,5740,no indicado,True,False,False,False,False,False,True,False,HouseType 1: Pisos,False,False,False,False,2,"Prosperidad, Madrid",1969.0,1,96.0,2.0,este,40.443946,-3.6701659
17101,567000,5906,no indicado,True,False,False,False,False,False,True,False,HouseType 1: Pisos,False,False,False,False,2,"Prosperidad, Madrid",1969.0,3,96.0,2.0,este,40.443946,-3.6701659
17102,559000,5823,no indicado,True,False,False,False,False,False,True,False,HouseType 1: Pisos,False,False,False,False,2,"Prosperidad, Madrid",1969.0,2,96.0,2.0,este,40.443946,-3.6701659
17103,415000,4323,D,False,True,False,False,False,False,False,True,HouseType 1: Pisos,False,False,False,False,3,"Prosperidad, Madrid",1969.0,6,96.0,1.0,este,40.443946,-3.6701659
17104,269000,4891,en trámite,False,True,False,False,False,False,False,True,HouseType 1: Pisos,False,False,False,False,2,"Prosperidad, Madrid",1969.0,1,55.0,1.0,este,40.443946,-3.6701659
17105,269000,4891,G,False,False,False,False,False,False,False,True,HouseType 1: Pisos,False,False,False,False,2,"Prosperidad, Madrid",1950.0,1,55.0,1.0,este,40.443946,-3.6701659
17106,235000,4273,no indicado,False,True,False,False,False,False,True,True,HouseType 1: Pisos,True,True,False,False,0,"Prosperidad, Madrid",2006.0,Entreplanta exterior,55.0,1.0,este,40.443946,-3.6701659
17107,463000,4026,no indicado,False,False,False,False,False,True,False,True,HouseType 1: Pisos,False,False,True,False,2,"Prosperidad, Madrid",1969.0,Sótano interior,115.0,2.0,este,40.443946,-3.6701659
17108,430000,3739,E,True,False,False,False,False,False,False,True,HouseType 1: Pisos,False,False,False,True,4,"Prosperidad, Madrid",1964.0,2,115.0,2.0,este,40.443946,-3.6701659
17109,200000,3846,en trámite,False,True,False,False,False,False,False,False,HouseType 1: Pisos,False,False,False,False,3,"Prosperidad, Madrid",1969.0,1,52.0,1.0,este,40.443946,-3.6701659
17110,200000,3846,en trámite,False,False,False,False,False,False,False,False,HouseType 1: Pisos,False,False,False,False,1,"Prosperidad, Madrid",1962.0,1,52.0,1.0,este,40.443946,-3.6701659
17111,330000,4286,en trámite,False,False,False,False,False,False,False,False,HouseType 1: Pisos,False,False,False,True,3,"Prosperidad, Madrid",1963.0,4,77.0,1.0,este,40.443946,-3.6701659
17112,320000,4156,en trámite,True,True,False,False,True,False,False,False,HouseType 1: Pisos,True,False,False,True,2,"Prosperidad, Madrid",1973.0,2,77.0,1.0,este,40.443946,-3.6701659
17113,420000,5455,en trámite,False,True,False,False,False,False,False,False,HouseType 1: Pisos,True,False,False,False,2,"Prosperidad, Madrid",1965.0,2,77.0,1.0,este,40.443946,-3.6701659
17114,373000,4844,en trámite,False,True,False,False,False,False,False,False,HouseType 1: Pisos,False,False,False,False,2,"Prosperidad, Madrid",1970.0,1,77.0,1.0,este,40.443946,-3.6701659
17115,330000,4286,en trámite,False,False,False,False,False,False,False,True,HouseType 1: Pisos,False,False,False,False,3,"Prosperidad, Madrid",1963.0,4,77.0,1.0,este,40.443946,-3.6701659
17116,600000,4800,D,False,True,False,False,False,False,False,True,HouseType 1: Pisos,False,False,False,False,4,"Prosperidad, Madrid",1969.0,4,125.0,2.0,este,40.443946,-3.6701659
17117,295000,3642,en trámite,False,False,False,False,False,False,False,False,HouseType 1: Pisos,False,False,False,True,4,"Prosperidad, Madrid",1964.0,1,81.0,1.0,este,40.443946,-3.6701659
17118,561000,5968,no indicado,True,False,False,False,False,False,True,False,HouseType 1: Pisos,False,False,False,False,2,"Prosperidad, Madrid",1969.0,4,94.0,2.0,este,40.443946,-3.6701659
17119,545000,5798,no indicado,True,False,False,False,False,False,True,False,HouseType 1: Pisos,False,False,False,False,2,"Prosperidad, Madrid",1969.0,2,94.0,2.0,este,40.443946,-3.6701659
17120,537000,5713,no indicado,True,False,False,False,False,False,True,False,HouseType 1: Pisos,False,False,False,False,2,"Prosperidad, Madrid",1969.0,1,94.0,2.0,este,40.443946,-3.6701659
17121,553000,5883,no indicado,True,False,False,False,False,False,True,False,HouseType 1: Pisos,False,False,False,False,2,"Prosperidad, Madrid",1969.0,3,94.0,2.0,este,40.443946,-3.6701659
17122,390000,4149,en trámite,True,True,False,False,False,False,False,True,HouseType 1: Pisos,True,False,False,False,2,"Prosperidad, Madrid",1974.0,2,94.0,2.0,este,40.443946,-3.6701659
17123,315900,3361,en trámite,False,True,False,False,False,False,False,False,HouseType 1: Pisos,False,True,False,False,4,"Prosperidad, Madrid",1981.0,Entreplanta exterior,94.0,2.0,este,40.443946,-3.6701659
17124,499000,5309,no indicado,False,False,False,False,False,False,False,False,HouseType 1: Pisos,False,False,False,False,2,"Prosperidad, Madrid",1969.0,2,94.0,2.0,este,40.443946,-3.6701659
17125,490000,5213,no indicado,False,False,False,False,False,False,False,False,HouseType 1: Pisos,False,False,False,False,2,"Prosperidad, Madrid",1969.0,2,94.0,2.0,este,40.443946,-3.6701659
17126,480000,5106,no indicado,False,False,False,False,False,False,False,False,HouseType 1: Pisos,False,False,False,False,2,"Prosperidad, Madrid",1969.0,1,94.0,2.0,este,40.443946,-3.6701659
17127,490000,5213,no indicado,False,False,False,False,False,False,False,False,HouseType 1: Pisos,False,False,False,False,2,"Prosperidad, Madrid",1969.0,1,94.0,2.0,este,40.443946,-3.6701659
17128,590000,6277,no indicado,False,False,False,False,False,False,False,False,HouseType 1: Pisos,False,False,False,False,2,"Prosperidad, Madrid",1969.0,6,94.0,2.0,este,40.443946,-3.6701659
17129,675000,7181,no indicado,False,False,False,False,False,False,False,False,HouseType 5: Áticos,False,False,False,False,2,"Prosperidad, Madrid",1969.0,8,94.0,2.0,este,40.443946,-3.6701659
17130,575000,6117,no indicado,False,False,False,False,False,False,False,False,HouseType 1: Pisos,False,False,False,False,2,"Prosperidad, Madrid",1969.0,4,94.0,2.0,este,40.443946,-3.6701659
17131,570000,6064,no indicado,False,False,False,False,False,False,False,False,HouseType 1: Pisos,False,False,False,False,2,"Prosperidad, Madrid",1969.0,4,94.0,2.0,este,40.443946,-3.6701659
17132,565000,6011,no indicado,False,False,False,False,False,False,False,False,HouseType 1: Pisos,False,False,False,False,2,"Prosperidad, Madrid",1969.0,3,94.0,2.0,este,40.443946,-3.6701659
17133,249000,3458,E,False,True,False,False,False,False,False,False,HouseType 1: Pisos,False,False,False,False,2,"Prosperidad, Madrid",1940.0,1,72.0,1.0,este,40.443946,-3.6701659
17134,525000,7292,en trámite,False,True,False,False,True,False,True,True,HouseType 1: Pisos,False,False,False,False,1,"Prosperidad, Madrid",1969.0,2,72.0,1.0,este,40.443946,-3.6701659
17135,440000,4536,C,False,True,False,False,True,False,False,False,HouseType 1: Pisos,False,False,False,False,2,"Prosperidad, Madrid",1990.0,1,97.0,2.0,este,40.443946,-3.6701659
17136,490000,5052,no indicado,False,False,False,False,False,False,True,False,HouseType 1: Pisos,False,False,False,False,2,"Prosperidad, Madrid",1969.0,Bajo,97.0,2.0,este,40.443946,-3.6701659
17137,310000,3196,D,True,False,False,False,False,False,False,False,HouseType 1: Pisos,False,False,False,False,3,"Prosperidad, Madrid",1975.0,1,97.0,2.0,este,40.443946,-3.6701659
17138,549000,5660,C,False,True,False,False,False,False,False,True,HouseType 5: Áticos,True,False,False,False,2,"Prosperidad, Madrid",1969.0,9,97.0,1.0,este,40.443946,-3.6701659
17139,420000,4615,D,False,True,False,False,False,False,False,True,HouseType 1: Pisos,False,False,False,True,3,"Prosperidad, Madrid",1950.0,7,91.0,1.0,este,40.443946,-3.6701659
17140,420000,4615,D,False,True,False,False,False,False,False,True,HouseType 1: Pisos,False,False,False,True,3,"Prosperidad, Madrid",1950.0,7,91.0,1.0,este,40.443946,-3.6701659
17141,592500,3950,E,False,True,False,False,True,False,False,True,HouseType 1: Pisos,True,False,False,True,4,"Prosperidad, Madrid",1976.0,3,150.0,2.0,este,40.443946,-3.6701659
17142,595000,3967,en trámite,False,True,False,False,True,False,False,True,HouseType 1: Pisos,False,False,False,True,4,"Prosperidad, Madrid",1963.0,2,150.0,3.0,este,40.443946,-3.6701659
17143,583000,5889,no indicado,True,False,False,False,False,False,True,False,HouseType 1: Pisos,False,False,False,False,2,"Prosperidad, Madrid",1969.0,4,99.0,2.0,este,40.443946,-3.6701659
17144,564000,5697,no indicado,True,False,False,False,False,False,True,False,HouseType 1: Pisos,False,False,False,False,2,"Prosperidad, Madrid",1969.0,2,99.0,2.0,este,40.443946,-3.6701659
17145,557000,5626,no indicado,True,False,False,False,False,False,True,False,HouseType 1: Pisos,False,False,False,False,2,"Prosperidad, Madrid",1969.0,1,99.0,2.0,este,40.443946,-3.6701659
17146,572000,5778,no indicado,True,False,False,False,False,False,True,False,HouseType 1: Pisos,False,False,False,False,2,"Prosperidad, Madrid",1969.0,3,99.0,2.0,este,40.443946,-3.6701659
17147,430000,4343,B,False,True,False,True,False,False,True,False,HouseType 1: Pisos,True,False,False,False,3,"Prosperidad, Madrid",1969.0,8,99.0,2.0,este,40.443946,-3.6701659
17148,274000,2768,D,False,True,False,False,False,False,False,True,HouseType 1: Pisos,False,False,False,False,3,"Prosperidad, Madrid",1940.0,4,99.0,1.0,este,40.443946,-3.6701659
17149,281000,2838,no indicado,False,False,False,False,False,False,False,False,HouseType 1: Pisos,False,False,False,True,3,"Prosperidad, Madrid",1940.0,4,99.0,1.0,este,40.443946,-3.6701659
17150,430000,4343,E,False,True,False,False,False,False,False,False,HouseType 1: Pisos,False,False,False,False,3,"Prosperidad, Madrid",1969.0,8,99.0,2.0,este,40.443946,-3.6701659
17151,370000,4353,en trámite,False,False,False,False,False,False,False,True,HouseType 1: Pisos,True,False,False,True,2,"Prosperidad, Madrid",1964.0,1,85.0,2.0,este,40.443946,-3.6701659
17152,320000,3765,en trámite,True,True,False,False,True,False,True,False,HouseType 1: Pisos,False,False,False,True,3,"Prosperidad, Madrid",1976.0,4,85.0,1.0,este,40.443946,-3.6701659
17153,620000,7294,no indicado,False,True,False,False,True,False,True,False,HouseType 1: Pisos,False,False,False,False,3,"Prosperidad, Madrid",1969.0,7,85.0,2.0,este,40.443946,-3.6701659
17154,480000,5647,en trámite,False,True,False,False,False,False,False,False,HouseType 1: Pisos,True,False,False,False,2,"Prosperidad, Madrid",1969.0,5,85.0,2.0,este,40.443946,-3.6701659
17155,395000,4647,F,False,True,False,True,True,False,False,True,HouseType 1: Pisos,False,False,False,True,2,"Prosperidad, Madrid",1964.0,1,85.0,1.0,este,40.443946,-3.6701659
17156,549000,4946,en trámite,True,True,False,False,False,False,False,True,HouseType 1: Pisos,False,False,False,True,4,"Prosperidad, Madrid",1950.0,6,111.0,2.0,este,40.443946,-3.6701659
17157,595000,5360,E,False,True,False,True,True,False,False,False,HouseType 1: Pisos,True,False,False,False,3,"Prosperidad, Madrid",1969.0,1,111.0,2.0,este,40.443946,-3.6701659
17158,595000,5360,E,False,True,False,True,True,False,False,False,HouseType 1: Pisos,True,False,False,False,3,"Prosperidad, Madrid",1969.0,1,111.0,2.0,este,40.443946,-3.6701659
17159,229000,4673,no indicado,False,False,False,False,False,False,False,False,HouseType 1: Pisos,True,False,True,False,2,"Prosperidad, Madrid",1922.0,Sótano interior,49.0,1.0,este,40.443946,-3.6701659
17160,210000,4286,D,False,True,False,False,False,False,True,False,HouseType 1: Pisos,False,True,False,False,1,"Prosperidad, Madrid",1969.0,Entreplanta exterior,49.0,1.0,este,40.443946,-3.6701659
17161,210000,4286,en trámite,False,False,False,False,False,False,False,False,HouseType 1: Pisos,False,False,False,False,1,"Prosperidad, Madrid",1930.0,1,49.0,1.0,este,40.443946,-3.6701659
17162,225000,4500,G,False,False,False,True,True,False,True,False,HouseType 1: Pisos,False,False,False,False,0,"Prosperidad, Madrid",1998.0,1,50.0,1.0,este,40.443946,-3.6701659
17163,250000,5000,en trámite,False,True,False,False,True,False,True,False,HouseType 1: Pisos,False,False,False,False,0,"Prosperidad, Madrid",1969.0,1,50.0,1.0,este,40.443946,-3.6701659
17164,260000,5200,en trámite,False,False,False,True,False,False,True,False,HouseType 1: Pisos,False,False,False,False,2,"Prosperidad, Madrid",1930.0,Bajo,50.0,1.0,este,40.443946,-3.6701659
17165,475000,3493,en trámite,False,True,False,False,True,False,False,False,HouseType 1: Pisos,False,False,False,True,4,"Prosperidad, Madrid",1963.0,1,136.0,2.0,este,40.443946,-3.6701659
17166,650000,4779,no indicado,False,False,False,False,False,False,False,False,HouseType 1: Pisos,False,False,False,False,3,"Prosperidad, Madrid",1969.0,1,136.0,2.0,este,40.443946,-3.6701659
17167,795000,5846,no indicado,False,False,False,False,False,False,False,False,HouseType 1: Pisos,False,False,False,False,3,"Prosperidad, Madrid",1969.0,7,136.0,2.0,este,40.443946,-3.6701659
17168,740000,5441,no indicado,False,False,False,False,False,False,False,False,HouseType 1: Pisos,False,False,False,False,3,"Prosperidad, Madrid",1969.0,3,136.0,2.0,este,40.443946,-3.6701659
17169,780000,5735,no indicado,False,False,False,False,False,False,False,False,HouseType 1: Pisos,False,False,False,False,3,"Prosperidad, Madrid",1969.0,6,136.0,2.0,este,40.443946,-3.6701659
17170,930000,8158,no indicado,False,False,False,False,False,True,False,True,HouseType 5: Áticos,False,False,True,False,3,"Prosperidad, Madrid",1969.0,Sótano interior,114.0,3.0,este,40.443946,-3.6701659
17171,470000,4196,en trámite,False,True,False,False,True,False,False,False,HouseType 1: Pisos,False,False,False,True,3,"Prosperidad, Madrid",1967.0,1,112.0,2.0,este,40.443946,-3.6701659
17172,398000,3554,en trámite,False,True,False,False,False,False,False,True,HouseType 1: Pisos,False,False,False,True,3,"Prosperidad, Madrid",1974.0,2,112.0,2.0,este,40.443946,-3.6701659
17173,470000,4196,en trámite,False,True,False,False,True,False,False,False,HouseType 1: Pisos,True,False,False,True,3,"Prosperidad, Madrid",1967.0,1,112.0,2.0,este,40.443946,-3.6701659
17174,950000,3958,no indicado,False,False,False,False,True,False,False,False,HouseType 1: Pisos,True,False,False,True,7,"Prosperidad, Madrid",1964.0,2,240.0,3.0,este,40.443946,-3.6701659
17175,375000,3409,en trámite,True,True,False,False,False,False,True,True,HouseType 1: Pisos,False,False,False,False,1,"Prosperidad, Madrid",1969.0,Bajo,110.0,2.0,este,40.443946,-3.6701659
17176,395000,3591,A,False,False,False,False,False,False,False,True,HouseType 1: Pisos,False,False,False,False,3,"Prosperidad, Madrid",1969.0,2,110.0,2.0,este,40.443946,-3.6701659
17177,375000,3409,E,False,True,False,False,False,False,True,True,HouseType 1: Pisos,False,False,False,False,0,"Prosperidad, Madrid",2010.0,Bajo,110.0,2.0,este,40.443946,-3.6701659
17178,520000,4727,E,False,True,False,False,True,False,False,True,HouseType 1: Pisos,True,False,False,False,3,"Prosperidad, Madrid",1982.0,5,110.0,2.0,este,40.443946,-3.6701659
17179,520000,4727,E,False,True,False,False,True,False,False,True,HouseType 1: Pisos,True,False,False,False,3,"Prosperidad, Madrid",1981.0,5,110.0,2.0,este,40.443946,-3.6701659
17180,425000,3864,D,False,True,False,False,False,False,False,False,HouseType 1: Pisos,False,False,False,False,4,"Prosperidad, Madrid",1969.0,1,110.0,2.0,este,40.443946,-3.6701659
17181,360000,3273,D,False,True,False,False,False,False,True,True,HouseType 1: Pisos,False,False,False,True,3,"Prosperidad, Madrid",1964.0,3,110.0,1.0,este,40.443946,-3.6701659
17182,400000,3636,en trámite,False,True,False,False,False,False,False,False,HouseType 1: Pisos,True,False,False,False,2,"Prosperidad, Madrid",1969.0,1,110.0,1.0,este,40.443946,-3.6701659
17183,425000,3864,en trámite,False,True,False,False,False,False,False,False,HouseType 1: Pisos,False,False,False,False,4,"Prosperidad, Madrid",1969.0,1,110.0,2.0,este,40.443946,-3.6701659
17184,499000,4536,E,True,True,False,False,False,False,False,True,HouseType 1: Pisos,True,False,False,False,4,"Prosperidad, Madrid",1975.0,2,110.0,2.0,este,40.443946,-3.6701659
17185,850000,3512,en trámite,False,True,False,True,True,True,True,True,HouseType 1: Pisos,False,False,False,False,4,"Prosperidad, Madrid",1969.0,6,242.0,3.0,este,40.443946,-3.6701659
17186,451000,4255,no indicado,False,False,False,False,False,False,False,False,HouseType 1: Pisos,True,False,False,True,4,"Prosperidad, Madrid",1961.0,3,106.0,1.0,este,40.443946,-3.6701659
17187,425000,3602,en trámite,False,True,False,False,False,False,False,True,HouseType 1: Pisos,True,False,False,True,3,"Prosperidad, Madrid",1964.0,1,118.0,2.0,este,40.443946,-3.6701659
17188,520000,4228,en trámite,False,True,False,False,False,False,False,True,HouseType 1: Pisos,False,False,False,True,4,"Prosperidad, Madrid",1975.0,2,123.0,2.0,este,40.443946,-3.6701659
17189,465000,3780,en trámite,False,True,False,False,False,False,False,True,HouseType 1: Pisos,True,False,False,False,2,"Prosperidad, Madrid",1966.0,6,123.0,2.0,este,40.443946,-3.6701659
17190,406000,4020,no indicado,True,True,False,True,False,False,False,True,HouseType 1: Pisos,True,False,False,True,3,"Prosperidad, Madrid",1964.0,1,101.0,1.0,este,40.443946,-3.6701659
17191,450000,5114,en trámite,False,True,False,False,False,False,False,False,HouseType 1: Pisos,False,False,False,False,2,"Prosperidad, Madrid",1969.0,3,88.0,2.0,este,40.443946,-3.6701659
17192,465000,5284,en trámite,False,True,False,True,True,False,False,False,HouseType 1: Pisos,True,False,False,False,2,"Prosperidad, Madrid",1892.0,7,88.0,1.0,este,40.443946,-3.6701659
17193,355000,4034,en trámite,False,True,False,False,False,False,False,False,HouseType 1: Pisos,False,False,False,False,3,"Prosperidad, Madrid",1969.0,5,88.0,1.0,este,40.443946,-3.6701659
17194,399000,4534,E,False,True,False,False,False,False,False,True,HouseType 1: Pisos,True,False,False,False,3,"Prosperidad, Madrid",1969.0,5,88.0,1.0,este,40.443946,-3.6701659
17195,395000,2469,en trámite,True,True,False,False,True,False,False,True,HouseType 1: Pisos,False,False,False,False,0,"Prosperidad, Madrid",1969.0,Bajo,160.0,2.0,este,40.443946,-3.6701659
17196,480000,3871,en trámite,False,True,False,False,False,False,False,True,HouseType 1: Pisos,True,False,False,True,4,"Prosperidad, Madrid",1965.0,6,124.0,2.0,este,40.443946,-3.6701659
17197,239000,5085,C,False,True,False,False,False,False,False,False,HouseType 1: Pisos,False,False,False,False,1,"Prosperidad, Madrid",1969.0,6,47.0,1.0,este,40.443946,-3.6701659
17198,236000,5021,en trámite,False,True,False,False,False,False,False,True,HouseType 1: Pisos,False,False,False,False,1,"Prosperidad, Madrid",1969.0,3,47.0,1.0,este,40.443946,-3.6701659
17199,475000,4847,en trámite,False,True,False,False,False,False,False,False,HouseType 1: Pisos,False,False,False,True,3,"Prosperidad, Madrid",1940.0,1,98.0,2.0,este,40.443946,-3.6701659
17200,440000,4490,en trámite,False,True,False,False,True,False,False,False,HouseType 1: Pisos,False,False,False,False,2,"Prosperidad, Madrid",1969.0,1,98.0,2.0,este,40.443946,-3.6701659
17201,410000,3628,en trámite,False,True,False,False,False,False,False,False,HouseType 1: Pisos,False,False,False,False,2,"Prosperidad, Madrid",1969.0,2,113.0,2.0,este,40.443946,-3.6701659
17202,279000,5812,D,False,True,False,False,False,False,False,False,HouseType 1: Pisos,True,False,False,False,1,"Prosperidad, Madrid",1933.0,5,48.0,1.0,este,40.443946,-3.6701659
17203,365000,4195,D,True,True,False,False,False,False,False,True,HouseType 1: Pisos,True,False,False,True,4,"Prosperidad, Madrid",1965.0,4,87.0,2.0,este,40.443946,-3.6701659
17204,365000,4195,en trámite,False,True,False,False,False,False,False,True,HouseType 1: Pisos,True,False,False,True,4,"Prosperidad, Madrid",1965.0,4,87.0,2.0,este,40.443946,-3.6701659
17205,400000,4598,G,True,True,False,False,False,False,False,False,HouseType 1: Pisos,False,False,False,True,4,"Prosperidad, Madrid",1964.0,4,87.0,2.0,este,40.443946,-3.6701659
17206,365000,4195,en trámite,False,True,False,False,False,False,False,True,HouseType 1: Pisos,True,False,False,True,4,"Prosperidad, Madrid",1964.0,4,87.0,2.0,este,40.443946,-3.6701659
17207,320000,3721,en trámite,False,False,False,False,False,False,True,False,HouseType 1: Pisos,False,False,False,True,2,"Prosperidad, Madrid",1973.0,Bajo,86.0,2.0,este,40.443946,-3.6701659
