folio,entidad,control,viv_sel,num_hog,hog_mud,n_ren_ele,cd,periodo,sexo,edad,nivel,anio,cond_activ,p1,p2,p3,p3_8esp,p4,p4_8esp,p5,p6,p6_8esp,p7,p8,p9,p10,p11,p11_8esp,p12_1,p12_2,p12_3,p12_4,p13,p13_8esp,p14,p14_8esp,p15,p16,p17,p18,p18_8esp,obs,tipracsem,actfis,factor,upm_dis,est_dis
11A204,15,40006,1,1,0,2,1,1122,2,63,3,3,7,1,0,0,,0,,0,0,,2,6,30,1,1,,1,2,0,0,4,,6,,1,1,1,0,,,60,12,32163,278,2
12A207,15,40011,1,1,0,1,1,1122,1,69,4,3,1,2,1,4,,0,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,22873,279,3
12A207,15,40011,4,1,0,3,1,1122,2,21,4,3,1,2,1,6,,0,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,51245,279,3
12A207,15,40011,3,1,0,1,1,1122,2,63,3,2,8,2,2,0,,3,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,2,6097,279,3
13A207,15,40012,3,1,0,4,1,1122,2,43,4,3,7,1,0,0,,0,,0,0,,2,6,30,1,5,,1,0,0,0,4,,7,,1,2,0,0,,,60,12,56827,280,4
11B211,15,40025,1,1,0,2,1,1122,2,41,7,4,1,1,0,0,,0,,0,0,,1,7,45,1,1,,0,2,0,0,3,,3,,3,1,2,0,,,45,12,17251,281,2
11B211,15,40025,2,1,0,4,1,1122,2,39,3,3,7,2,2,0,,6,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,2,51751,281,2
11B211,15,40025,3,1,0,1,1,1122,2,59,0,,1,1,0,0,,0,,0,0,,2,1,60,1,1,,0,0,0,4,4,,7,,1,1,9,0,,,420,11,22339,281,2
12A218,15,40029,1,1,0,1,1,1122,1,33,7,5,1,2,1,2,,0,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,21382,282,3
12A218,15,40029,2,1,0,1,1,1122,1,55,7,5,1,1,0,0,,0,,0,0,,3,2,30,1,4,,1,0,0,0,1,,7,,4,1,2,0,,,180,11,22701,282,3
12A218,15,40029,4,1,0,1,1,1122,1,49,3,3,1,2,1,6,,0,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,31663,282,3
12A218,15,40029,3,1,0,1,1,1122,1,40,3,3,1,2,1,6,,0,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,9541,282,3
12B213,15,40035,3,1,0,3,1,1122,2,25,4,1,1,2,1,2,,0,,1,2,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,28589,283,3
12B213,15,40035,2,1,0,2,1,1122,2,26,3,3,7,2,1,5,,0,,1,1,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,19060,283,3
12B213,15,40035,1,1,0,2,1,1122,2,29,4,3,7,2,2,0,,6,,1,1,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,2,19060,283,3
12B213,15,40035,4,1,0,2,1,1122,2,41,4,3,1,2,1,6,,0,,1,1,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,24232,283,3
11A218,15,40056,2,1,0,1,1,1122,2,55,2,6,1,1,0,0,,0,,0,0,,2,5,30,1,1,,1,0,0,0,3,,7,,1,2,0,0,,,90,12,18563,284,2
11A218,15,40056,3,1,0,1,1,1122,1,70,2,3,1,1,0,0,,0,,0,0,,2,1,60,1,1,,0,0,0,4,4,,7,,1,1,2,0,,,420,11,23211,284,2
12A207,15,40071,3,1,0,1,1,1122,1,38,4,2,1,2,1,5,,0,,1,8,DINERO,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,16226,285,3
12A207,15,40071,2,1,0,1,1,1122,2,59,2,6,1,2,2,0,,7,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,2,5893,285,3
12A207,15,40071,4,1,0,2,1,1122,2,40,4,3,1,2,2,0,,7,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,2,13652,285,3
11A204,15,40092,4,1,0,2,1,1122,2,50,7,5,7,1,0,0,,0,,0,0,,2,5,30,1,5,,0,0,0,4,4,,7,,1,2,0,0,,,90,12,14579,286,2
11A204,15,40092,1,1,0,1,1,1122,2,52,3,3,1,1,0,0,,0,,0,0,,2,6,30,1,1,,1,0,0,0,4,,7,,1,2,0,0,,,60,12,29157,286,2
11A204,15,40092,2,1,0,2,1,1122,1,20,4,3,1,1,0,0,,0,,0,0,,1,6,60,2,1,,1,0,0,0,1,,3,,3,2,0,0,,,120,12,25072,286,2
11A204,15,40092,3,1,0,9,1,1122,2,50,3,3,7,2,1,5,,0,,1,1,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,51025,286,2
11B213,15,40095,4,1,0,2,1,1122,2,36,3,3,7,2,1,6,,0,,1,8,FALTA DE DINERO,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,13952,287,2
11B213,15,40095,3,1,0,2,1,1122,2,37,3,3,1,2,1,6,,0,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,20928,287,2
11B213,15,40095,2,1,0,3,1,1122,2,39,4,2,7,1,0,0,,0,,0,0,,3,8,0,0,0,,0,0,0,0,0,,0,,0,0,0,8,POR FALTA DE TIEMPO,,0,13,27904,287,2
11A207,15,40096,1,1,0,2,1,1122,2,31,3,3,7,1,0,0,,0,,0,0,,2,3,60,1,6,,1,0,0,0,4,,7,,1,1,2,0,,,300,11,14544,288,2
11A207,15,40096,2,1,0,1,1,1122,1,64,2,6,1,1,0,0,,0,,0,0,,2,5,60,1,1,,0,0,3,0,3,,6,,2,1,2,0,,,180,11,23241,288,2
11A207,15,40096,4,1,0,1,1,1122,1,63,3,3,8,1,0,0,,0,,0,0,,2,6,60,1,1,,1,0,0,0,4,,7,,1,1,2,0,,,120,12,29051,288,2
11A207,15,40101,3,1,0,6,1,1122,2,31,3,3,7,2,1,5,,0,,1,1,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,49989,289,2
11A207,15,40101,4,1,0,2,1,1122,2,59,3,3,7,1,0,0,,0,,0,0,,2,5,30,1,1,,0,2,0,0,4,,6,,1,2,0,0,,,90,12,24388,289,2
11A207,15,40101,2,1,0,2,1,1122,2,35,4,3,7,1,0,0,,0,,0,0,,3,5,50,1,2,,0,0,3,0,4,,7,,3,2,0,0,,,150,11,14124,289,2
11A207,15,40101,1,1,0,1,1,1122,1,57,3,3,1,1,0,0,,0,,0,0,,3,3,120,1,5,,1,0,0,0,4,,7,,1,1,2,0,,,600,11,26627,289,2
11A218,15,40114,1,1,0,1,1,1122,1,23,3,3,1,1,0,0,,0,,0,0,,3,5,60,2,2,,1,0,0,0,3,,7,,4,1,2,0,,,180,11,22300,290,2
11A218,15,40114,2,1,0,3,1,1122,2,27,4,3,1,2,1,5,,0,,1,1,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,32646,290,2
11A218,15,40114,3,1,0,2,1,1122,2,29,7,4,1,2,2,0,,5,,1,1,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,2,24484,290,2
11A218,15,40114,4,1,0,2,1,1122,2,25,4,3,1,2,1,5,,0,,1,1,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,16323,290,2
12A204,15,40117,4,1,0,2,1,1122,2,41,7,4,1,2,2,0,,8,NO LE INTERESA,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,2,13829,291,3
12A204,15,40117,1,1,0,2,1,1122,1,43,7,5,1,1,0,0,,0,,0,0,,1,7,60,1,1,,1,0,0,0,1,,7,,3,1,3,0,,,60,12,24655,291,3
12A204,15,40117,3,1,0,1,1,1122,1,64,3,3,8,2,1,7,,0,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,26072,291,3
12A204,15,40117,2,1,0,4,1,1122,1,39,7,4,1,2,1,5,,0,,1,1,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,32874,291,3
11B213,15,40118,2,1,0,2,1,1122,1,18,4,3,1,2,1,5,,0,,1,1,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,18141,292,2
11B213,15,40118,3,1,0,4,1,1122,2,20,4,3,7,2,1,8,EMBARAZO,0,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,32666,292,2
11A205,15,40150,2,1,0,1,1,1122,1,70,2,2,8,2,1,3,,0,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,6769,293,2
11A205,15,40150,3,1,0,1,1,1122,1,46,3,3,1,2,2,0,,2,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,2,12366,293,2
11A205,15,40150,1,1,0,1,1,1122,1,58,3,3,1,2,1,6,,0,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,17731,293,2
13B213,15,40153,2,1,0,4,1,1122,1,25,7,1,6,1,0,0,,0,,0,0,,1,7,60,2,1,,1,0,0,0,1,,3,,3,1,2,0,,,60,12,57262,294,4
13B213,15,40153,4,1,0,2,1,1122,2,24,4,3,7,1,0,0,,0,,0,0,,2,5,30,1,5,,1,0,0,0,4,,7,,1,1,2,0,,,90,12,31196,294,4
13B213,15,40153,1,1,0,2,1,1122,2,54,3,3,7,1,0,0,,0,,0,0,,2,5,30,1,5,,1,0,0,0,3,,7,,1,1,2,0,,,90,12,30221,294,4
11B211,15,40172,4,1,0,4,1,1122,1,18,4,3,10,1,0,0,,0,,0,0,,2,6,30,1,1,,0,0,0,4,1,,7,,1,2,0,0,,,60,12,37001,295,2
11B211,15,40172,1,1,0,3,1,1122,2,58,3,3,7,2,2,0,,6,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,2,19819,295,2
11B211,15,40172,3,1,0,3,1,1122,1,23,6,4,1,1,0,0,,0,,0,0,,3,6,100,1,1,,1,2,0,0,1,,3,,3,1,3,0,,,200,12,27752,295,2
11A205,15,40178,4,1,0,1,1,1122,1,34,4,3,1,2,1,5,,0,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,20837,296,2
11A205,15,40178,2,1,0,1,1,1122,1,50,3,3,1,2,1,5,,0,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,30855,296,2
11A205,15,40178,1,1,0,2,1,1122,2,43,2,6,1,2,2,0,,5,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,2,31291,296,2
11A205,15,40178,3,1,0,1,1,1122,1,43,7,5,1,2,1,3,,0,,1,2,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,9298,296,2
12A206,15,40181,1,1,0,2,1,1122,2,32,4,3,7,1,0,0,,0,,0,0,,2,3,30,1,1,,1,2,0,0,4,,7,,2,2,0,0,,,150,11,29253,297,3
12A206,15,40181,4,1,0,1,1,1122,1,60,4,3,1,1,0,0,,0,,0,0,,2,1,30,2,1,,1,0,0,0,3,,7,,1,1,1,0,,,210,11,5843,297,3
12A206,15,40181,2,1,0,1,1,1122,2,59,0,,1,2,1,2,,0,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,21406,297,3
12A206,15,40181,3,1,0,1,1,1122,2,68,3,3,1,2,1,3,,0,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,7065,297,3
11B211,15,40201,2,1,0,1,1,1122,2,67,2,5,7,1,0,0,,0,,0,0,,2,5,60,1,1,,1,0,0,0,4,,7,,1,1,2,0,,,180,11,24894,298,2
11B211,15,40201,4,1,0,2,1,1122,2,36,3,3,1,2,2,0,,5,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,2,14561,298,2
11B211,15,40201,3,1,0,1,1,1122,1,48,2,6,1,2,2,0,,5,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,2,21537,298,2
13B211,15,40205,1,1,0,1,1,1122,1,52,7,2,1,1,0,0,,0,,0,0,,3,4,30,1,5,,0,0,3,0,3,,7,,1,2,0,0,,,120,12,37505,299,4
13B211,15,40205,4,1,0,1,1,1122,1,61,7,4,1,2,1,5,,0,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,8963,299,4
13B211,15,40205,3,1,0,1,1,1122,2,33,4,3,1,2,2,0,,2,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,2,11218,299,4
11A205,15,40210,1,1,0,3,1,1122,1,21,4,3,1,1,0,0,,0,,0,0,,1,7,60,2,1,,1,0,0,0,1,,7,,3,2,0,0,,,60,12,21376,300,2
11A205,15,40210,2,1,0,1,1,1122,1,70,2,3,8,1,0,0,,0,,0,0,,2,5,30,1,1,,1,0,0,0,4,,7,,1,2,0,0,,,90,12,7158,300,2
11A205,15,40210,4,1,1,1,1,1122,2,28,3,3,7,2,1,6,,0,,1,1,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,15646,300,2
13B212,15,40230,3,1,0,1,1,1122,2,28,7,5,1,2,1,5,,0,,1,1,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,10211,301,4
13B212,15,40230,4,1,0,1,1,1122,2,35,8,2,1,1,0,0,,0,,0,0,,2,1,60,1,8,INSTALACIONES DEL SEGURO SOCIAL,1,0,0,0,4,,7,,1,1,1,0,,,420,11,17310,301,4
13B212,15,40230,1,1,0,2,1,1122,2,38,4,3,1,1,0,0,,0,,0,0,,2,5,60,2,2,,1,0,0,0,3,,7,,1,2,0,0,,,180,11,8655,301,4
13A204,15,40235,1,1,0,3,1,1122,2,22,7,2,6,2,1,5,,0,,1,1,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,44091,302,4
11A206,15,40237,2,1,0,2,1,1122,2,77,2,6,7,2,1,3,,0,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,16587,303,2
11A206,15,40237,1,1,0,1,1,1122,1,40,7,3,1,1,0,0,,0,,0,0,,3,4,60,2,2,,0,0,3,0,4,,7,,1,1,1,0,,,240,11,8649,303,2
11A206,15,40237,4,1,1,1,1,1122,2,39,4,3,1,1,0,0,,0,,0,0,,2,5,120,1,2,,0,0,3,0,4,,6,,4,1,2,0,,,360,11,14553,303,2
11A206,15,40237,3,1,0,1,1,1122,2,36,3,3,7,2,2,0,,5,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,2,14553,303,2
13A205,15,40238,3,1,0,1,1,1122,1,64,6,2,8,2,1,4,,0,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,20006,304,4
13A205,15,40238,1,1,0,2,1,1122,2,57,6,3,7,1,0,0,,0,,0,0,,2,5,20,1,1,,1,0,0,0,3,,6,,1,1,2,0,,,60,12,36647,304,4
13A205,15,40238,4,1,0,4,1,1122,2,51,6,3,1,1,0,0,,0,,0,0,,2,4,20,1,1,,1,0,3,0,3,,7,,2,2,0,0,,,80,12,39782,304,4
13A205,15,40238,2,1,0,2,1,1122,2,61,3,3,7,2,2,0,,7,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,2,27485,304,4
11A205,15,40241,4,1,0,1,1,1122,2,48,3,3,7,2,2,0,,3,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,2,17676,305,2
11A205,15,40241,3,1,0,3,1,1122,2,56,3,3,1,2,2,0,,1,,1,3,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,2,27138,305,2
11A205,15,40241,1,1,0,2,1,1122,1,56,3,3,1,1,0,0,,0,,0,0,,2,1,30,1,1,,0,0,0,4,4,,6,,1,2,0,0,,,210,11,29630,305,2
11A205,15,40241,2,1,0,2,1,1122,1,34,4,3,1,2,1,5,,0,,1,3,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,16746,305,2
11A206,15,40326,2,1,0,2,1,1122,2,76,2,6,7,1,0,0,,0,,0,0,,2,5,60,1,1,,1,0,0,0,4,,7,,3,1,3,0,,,180,11,16709,306,2
11A206,15,40326,4,1,0,2,1,1122,2,64,4,3,8,2,1,5,,0,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,25314,306,2
11A206,15,40326,1,1,0,1,1,1122,1,51,4,3,1,1,0,0,,0,,0,0,,2,5,60,1,1,,1,0,0,0,4,,7,,1,2,0,0,,,180,11,28913,306,2
12A218,15,40344,4,1,0,1,1,1122,2,43,4,3,1,2,2,0,,7,,1,8,MOTIVACIÓN POR MI PARA REALIZARLO,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,2,16304,307,3
12A218,15,40344,2,1,0,1,1,1122,2,27,7,4,1,1,0,0,,0,,0,0,,1,6,60,1,1,,1,0,0,0,3,,7,,3,1,2,0,,,120,12,9618,307,3
12A218,15,40344,3,1,0,1,1,1122,1,69,7,5,8,1,0,0,,0,,0,0,,1,6,60,1,2,,1,0,0,0,3,,7,,1,1,1,0,,,120,12,26400,307,3
12A218,15,40344,1,1,0,1,1,1122,2,72,4,3,7,1,0,0,,0,,0,0,,2,5,60,1,8,INSTALACIONES DEL IMSS,1,0,0,0,4,,7,,4,1,1,0,,,180,11,18582,307,3
11B211,15,40346,1,1,0,2,1,1122,2,47,3,3,7,2,1,7,,0,,1,4,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,32325,308,2
11B211,15,40346,4,1,0,1,1,1122,2,51,3,3,7,1,0,0,,0,,0,0,,2,6,30,1,5,,0,2,0,0,4,,7,,1,2,0,0,,,60,12,32325,308,2
11B211,15,40346,2,1,0,1,1,1122,2,58,8,2,1,1,0,0,,0,,0,0,,2,3,60,1,5,,1,0,0,0,4,,7,,4,1,1,0,,,300,11,22332,308,2
11B212,15,40349,2,1,0,1,1,1122,2,40,3,3,1,2,2,0,,6,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,2,6528,309,2
11B212,15,40349,3,1,0,3,1,1122,2,24,3,3,7,1,0,0,,0,,0,0,,2,5,30,1,1,,1,0,0,0,2,,7,,1,2,0,0,,,90,12,37892,309,2
11B212,15,40349,4,1,0,2,1,1122,1,23,3,3,4,2,2,0,,7,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,2,21043,309,2
12B212,15,40352,4,1,0,1,1,1122,1,56,3,3,10,2,1,3,,0,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,22126,310,3
12B212,15,40352,2,1,0,1,1,1122,1,40,7,5,1,1,0,0,,0,,0,0,,1,4,60,2,1,,0,2,0,0,1,,7,,3,1,2,0,,,240,11,18599,310,3
12B212,15,40352,1,1,0,1,1,1122,2,66,3,2,7,1,0,0,,0,,0,0,,2,5,30,1,1,,0,2,0,0,4,,7,,1,1,1,0,,,90,12,17836,310,3
11A206,15,40355,1,1,0,2,1,1122,2,82,2,2,7,1,0,0,,0,,0,0,,2,5,20,1,1,,1,2,0,0,4,,7,,1,2,0,0,,,60,12,13964,311,2
11A206,15,40355,3,1,0,2,1,1122,2,39,4,3,2,2,1,5,,0,,1,1,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,12252,311,2
11A206,15,40355,2,1,0,1,1,1122,2,56,3,3,1,1,0,0,,0,,0,0,,2,1,60,1,1,,0,0,0,4,3,,7,,1,1,2,0,,,420,11,5289,311,2
12B212,15,40379,3,1,0,1,1,1122,1,74,3,2,8,1,0,0,,0,,0,0,,2,6,30,1,1,,0,0,0,4,3,,7,,1,1,3,0,,,60,12,7668,312,3
12B212,15,40379,2,1,0,1,1,1122,1,78,2,6,8,2,1,3,,0,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,15335,312,3
12B212,15,40379,1,1,0,4,1,1122,2,37,3,3,1,2,2,0,,9,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,2,28411,312,3
12B212,15,40379,4,1,0,1,1,1122,2,68,2,3,7,2,1,3,,0,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,8096,312,3
13A218,15,41030,2,1,0,2,16,1122,2,50,6,3,1,1,0,0,,0,,0,0,,2,3,60,1,1,,0,0,0,4,4,,6,,1,1,1,0,,,300,11,29655,313,4
13A218,15,41030,1,1,0,1,16,1122,2,73,6,3,8,1,0,0,,0,,0,0,,2,1,60,1,1,,0,0,0,4,4,,7,,3,1,1,0,,,420,11,12021,313,4
13A218,15,41030,3,1,0,1,16,1122,1,43,7,4,1,2,1,5,,0,,1,1,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,25071,313,4
13A218,15,41030,4,1,0,1,16,1122,1,77,6,3,8,1,0,0,,0,,0,0,,1,7,45,1,1,,0,0,0,4,3,,2,,2,1,1,0,,,45,12,11386,313,4
11A207,15,41043,1,1,0,4,16,1122,2,19,3,3,1,2,1,5,,0,,1,4,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,73073,314,2
11A207,15,41043,4,1,0,2,16,1122,2,54,4,3,7,1,0,0,,0,,0,0,,2,1,30,1,1,,0,0,0,4,4,,7,,1,1,2,0,,,210,11,18877,314,2
11A207,15,41043,2,1,0,1,16,1122,2,54,0,,1,1,0,0,,0,,0,0,,2,1,10,1,1,,1,0,0,0,4,,6,,1,1,2,0,,,70,12,9439,314,2
11A207,15,41043,3,1,0,3,16,1122,1,69,4,3,1,2,1,5,,0,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,32615,314,2
11B213,15,41066,1,1,0,1,16,1122,2,29,8,2,1,2,1,5,,0,,1,1,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,11153,315,2
13B213,15,41067,2,1,0,1,16,1122,1,65,7,4,8,1,0,0,,0,,0,0,,2,1,60,1,1,,0,2,0,0,4,,6,,2,1,1,0,,,420,11,63089,316,4
13B213,15,41067,3,1,0,1,16,1122,1,71,7,4,1,1,0,0,,0,,0,0,,2,1,60,1,1,,0,0,0,4,3,,7,,1,1,1,0,,,420,11,15772,316,4
13B213,15,41067,4,1,0,1,16,1122,1,56,9,2,1,1,0,0,,0,,0,0,,2,4,40,1,1,,0,0,0,4,4,,6,,1,1,2,0,,,160,11,27544,316,4
11A218,15,41091,4,1,0,1,16,1122,1,57,2,6,1,2,1,3,,0,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,5671,317,2
11A218,15,41091,2,1,0,1,16,1122,2,56,3,3,4,2,2,0,,7,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,2,5194,317,2
11A218,15,41091,3,1,0,2,16,1122,1,44,2,6,1,2,1,2,,0,,1,1,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,14300,317,2
12A204,15,41099,1,1,0,1,16,1122,2,56,2,6,1,2,2,0,,7,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,2,36235,318,3
12A204,15,41099,2,1,0,1,16,1122,2,70,6,3,1,2,2,0,,2,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,2,15945,318,3
12A204,15,41099,4,1,0,1,16,1122,1,55,7,4,1,1,0,0,,0,,0,0,,2,1,60,1,5,,0,0,3,0,4,,7,,1,1,1,0,,,420,11,26375,318,3
12A204,15,41099,3,1,0,1,16,1122,1,54,7,4,1,2,1,8,ES DISCAPACITADO,0,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,41386,318,3
11B211,15,41191,4,1,0,3,16,1122,2,40,6,3,1,1,0,0,,0,,0,0,,2,1,45,1,5,,0,0,3,0,4,,7,,1,1,2,0,,,315,11,37330,319,2
11B211,15,41191,1,1,0,1,16,1122,1,58,7,4,1,1,0,0,,0,,0,0,,3,3,120,2,5,,1,0,0,0,4,,7,,2,1,3,0,,,600,11,26391,319,2
11B211,15,41191,3,1,0,1,16,1122,1,47,4,3,1,1,0,0,,0,,0,0,,2,4,60,2,1,,1,0,0,0,4,,7,,1,1,3,0,,,240,11,27607,319,2
11B211,15,41191,2,1,0,2,16,1122,2,47,6,3,7,2,1,5,,0,,1,1,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,17493,319,2
13A205,15,41263,4,1,0,1,16,1122,1,32,7,4,1,2,1,5,,0,,1,1,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,34888,320,4
13A205,15,41263,3,1,0,1,16,1122,2,64,0,,1,2,2,0,,8,PORQUE NO LE GUSTA Y POR HACER OTRAS COSAS,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,2,33923,320,4
13A205,15,41263,1,1,0,1,16,1122,2,70,7,4,7,2,2,0,,3,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,2,29857,320,4
11A206,15,41295,2,1,0,2,16,1122,2,30,3,3,1,2,2,0,,2,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,2,18045,321,2
11A206,15,41295,1,1,0,1,16,1122,1,42,3,3,1,2,1,5,,0,,1,1,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,18179,321,2
11A206,15,41295,3,1,0,1,16,1122,2,58,6,3,1,2,1,5,,0,,1,1,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,19807,321,2
12B212,15,41349,1,1,0,1,16,1122,1,28,7,4,1,2,1,5,,0,,1,1,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,12910,322,3
12B212,15,41349,2,1,0,3,16,1122,2,25,7,4,1,2,2,0,,5,,1,1,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,2,45745,322,3
12B212,15,41349,4,1,0,1,16,1122,1,45,4,3,1,1,0,0,,0,,0,0,,2,4,60,1,1,,0,2,0,0,4,,6,,1,1,2,0,,,240,11,28676,322,3
11B212,15,41387,4,1,0,1,16,1122,1,54,3,3,1,2,1,5,,0,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,29314,323,2
11B212,15,41387,1,1,0,2,16,1122,1,25,3,3,1,2,1,5,,0,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,52791,323,2
11B212,15,41387,3,1,0,2,16,1122,2,48,3,3,7,2,2,0,,5,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,2,27861,323,2
12A206,15,41388,3,1,0,1,16,1122,1,39,7,4,1,2,1,5,,0,,1,1,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,16609,324,3
